id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
29066	u,安塔瑞斯\0	a,	3F	8B	FE	-1
29067	u,安塔瑞斯\0	a,	3F	8B	FE	-1
29068	u,安塔瑞斯\0	u,地龙\0	3F	8B	FE	-1
29069	u,巨兽龙\0	a,	3F	8B	FE	-1
29070	u,轰炸龙\0	a,	9C	E8	A9	-1
29071	u,轰炸龙\0	a,	9C	E8	A9	-1
29072	u,轰炸龙\0	a,	9C	E8	A9	-1
29073	u,轰炸龙\0	a,	9C	E8	A9	-1
29074	u,轰炸龙\0	a,	9C	E8	A9	-1
29075	u,轰炸龙\0	a,	9C	E8	A9	-1
29076	u,轰炸龙\0	a,	9C	E8	A9	-1
29077	a,	a,	9C	E8	A9	-1
29078	a,	a,	9C	E8	A9	-1
29079	a,	a,	9C	E8	A9	-1
29080	a,	a,	9C	E8	A9	-1
29081	a,	a,	9C	E8	A9	-1
29082	a,	a,	9C	E8	A9	-1
29083	a,	a,	9C	E8	A9	-1
29084	a,	a,	9C	E8	A9	-1
29085	a,	a,	9C	E8	A9	-1
29086	a,	a,	9C	E8	A9	-1
29087	a,	a,	9C	E8	A9	-1
29088	a,	a,	9C	E8	A9	-1
29089	a,	a,	9C	E8	A9	-1
29090	a,	a,	9C	E8	A9	-1
29091	a,	a,	9C	E8	A9	-1
29092	a,	a,	9C	E8	A9	-1
29093	a,	a,	9C	E8	A9	-1
29094	a,	a,	9C	E8	A9	-1
29095	u,戈登\0	u,毁灭的骑士\0	3F	8B	FE	-1
29096	u,阿纳伊斯\0	u,光辉的支配者\0	3F	8B	FE	-1
29097	u,光辉的使徒\0	u,狩猎手下\0	3F	8B	FE	-1
29098	u,光辉的崇拜者\0	u,狩猎手下\0	3F	8B	FE	-1
29099	u,巴尔勒\0	u,监狱长\0	3F	8B	FE	-1
29100	u,水晶监狱的警卫\0	a,	3F	8B	FE	-1
29101	u,水晶高仑\0	a,	9C	E8	A9	-1
29102	u,水晶高仑\0	a,	9C	E8	A9	-1
29103	u,巴尔勒\0	u,监狱长\0	3F	8B	FE	-1
29104	u,水晶监狱的警卫\0	a,	9C	E8	A9	-1
29105	u,水晶高仑\0	a,	9C	E8	A9	-1
29106	a,	a,	9C	E8	A9	-1
29107	a,	a,	9C	E8	A9	-1
29108	a,	a,	9C	E8	A9	-1
29109	a,	a,	9C	E8	A9	-1
29110	a,	a,	9C	E8	A9	-1
29111	a,	a,	9C	E8	A9	-1
29112	a,	a,	9C	E8	A9	-1
29113	a,	a,	9C	E8	A9	-1
29114	a,	a,	9C	E8	A9	-1
29115	u,水晶监狱的警卫\0	a,	9C	E8	A9	-1
29116	u,巴尔勒的宝箱\0	a,	9C	E8	A9	-1
29117	u,巴尔勒的宝箱\0	a,	9C	E8	A9	-1
29118	u,巴列斯\0	a,	9C	E8	A9	-1
29119	u,巴列斯\0	a,	9C	E8	A9	-1
29120	a,	a,	9C	E8	A9	-1
29121	a,	a,	9C	E8	A9	-1
29122	a,	a,	9C	E8	A9	-1
29123	a,	a,	9C	E8	A9	-1
29124	a,	a,	9C	E8	A9	-1
29125	a,	a,	9C	E8	A9	-1
29126	a,	a,	9C	E8	A9	-1
29127	a,	a,	9C	E8	A9	-1
29128	a,	a,	9C	E8	A9	-1
29129	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29130	u,迷宫警卫\0	a,	9C	E8	A9	-1
29131	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29132	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29133	u,迷宫警卫\0	a,	9C	E8	A9	-1
29134	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29135	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29136	u,迷宫警卫\0	a,	9C	E8	A9	-1
29137	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29138	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29139	u,迷宫警卫\0	a,	9C	E8	A9	-1
29140	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29141	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29142	u,迷宫警卫\0	a,	9C	E8	A9	-1
29143	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29144	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29145	u,迷宫警卫\0	a,	9C	E8	A9	-1
29146	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29147	u,迷宫警卫队长\0	a,	9C	E8	A9	-1
29148	u,迷宫警卫\0	a,	9C	E8	A9	-1
29149	u,迷宫警卫辅助\0	a,	9C	E8	A9	-1
29150	u,艾基姆斯\0	u,不灭的君主\0	9C	E8	A9	-1
29151	u,冥界的魔犬\0	a,	9C	E8	A9	-1
29152	u,冥界的魔犬\0	a,	9C	E8	A9	-1
29153	a,	a,	9C	E8	A9	-1
29154	a,	a,	9C	E8	A9	-1
29155	a,	a,	9C	E8	A9	-1
29156	a,	a,	9C	E8	A9	-1
29157	a,	a,	9C	E8	A9	-1
29158	a,	a,	9C	E8	A9	-1
29159	a,	a,	9C	E8	A9	-1
29160	a,	a,	9C	E8	A9	-1
29161	u,各圣殿的艾基姆斯\0	a,	9C	E8	A9	-1
29162	u,勇士战队\0	u,泰特亲卫队\0	9C	E8	A9	-1
29163	u,泰特\0	u,暗龙的巫女\0	9C	E8	A9	-1
29164	a,	a,	9C	E8	A9	-1
29165	a,	a,	9C	E8	A9	-1
29166	a,	a,	9C	E8	A9	-1
29167	a,	a,	9C	E8	A9	-1
29168	a,	a,	9C	E8	A9	-1
29169	a,	a,	9C	E8	A9	-1
29170	a,	a,	9C	E8	A9	-1
29171	a,	a,	9C	E8	A9	-1
29172	a,	a,	9C	E8	A9	-1
29173	u,神官泰特\0	a,	9C	E8	A9	-1
29174	u,神官泰特\0	a,	9C	E8	A9	-1
29175	u,泰特\0	u,暗龙的巫女\0	9C	E8	A9	-1
29176	u,札肯\0	a,	9C	E8	A9	-1
29177	u,芙蕾雅\0	u,冰冻女王\0	3F	8B	FE	-1
29178	u,芙蕾雅\0	u,冰冻女王\0	3F	8B	FE	-1
29179	u,芙蕾雅\0	u,冰冻女王\0	3F	8B	FE	-1
29180	u,芙蕾雅\0	u,冰冻女王\0	3F	8B	FE	-1
29181	u,札肯\0	a,	3F	8B	FE	-1
29182	u,人偶刀手\0	a,	3F	8B	FE	-1
29183	u,隐面大师\0	a,	3F	8B	FE	-1
29184	u,海盗僵尸船长\0	a,	3F	8B	FE	-1
29185	u,海盗僵尸\0	a,	3F	8B	FE	-1
29186	u,巴尔勒\0	u,监狱长\0	3F	8B	FE	-1
29187	u,水晶监狱的警卫\0	a,	3F	8B	FE	-1
29188	u,水晶高仑\0	a,	3F	8B	FE	-1
29189	u,水晶高仑\0	a,	3F	8B	FE	-1
29190	u,塔拉斯克之龙\0	a,	3F	8B	FE	-1
18001	u,血之女王\0	a,	9C	E8	A9	-1
18002	u,血之女王\0	a,	9C	E8	A9	-1
18003	u,尼比特狐狗\0	a,	9C	E8	A9	-1
18004	u,基座原型\0	a,	9C	E8	A9	-1
18005	u,拟身怪\0	a,	9C	E8	A9	-1
18006	u,玛鲁克王\0	a,	9C	E8	A9	-1
18007	u,利马 卡理拟斯\0	a,	9C	E8	A9	-1
18008	u,卡拉克\0	a,	9C	E8	A9	-1
18009	u,烙印祭物长老\0	a,	9C	E8	A9	-1
18010	u,烙印祭物\0	a,	9C	E8	A9	-1
18011	u,烙印祭物射手\0	a,	9C	E8	A9	-1
18012	u,烙印祭物战士\0	a,	9C	E8	A9	-1
18013	u,烙印祭物信徒\0	a,	9C	E8	A9	-1
18014	u,烙印祭物狂战士\0	a,	9C	E8	A9	-1
18015	u,烙印祭物狂信徒\0	a,	9C	E8	A9	-1
18016	u,烙印祭物狙击手\0	a,	9C	E8	A9	-1
18017	u,烙印祭物使者\0	a,	9C	E8	A9	-1
18018	u,烙印祭物神使\0	a,	9C	E8	A9	-1
18019	u,叛教祭物长老\0	a,	9C	E8	A9	-1
18020	u,叛教祭物\0	a,	9C	E8	A9	-1
18021	u,叛教祭物射手\0	a,	9C	E8	A9	-1
18022	u,叛教祭物战士\0	a,	9C	E8	A9	-1
18023	u,叛教祭物信徒\0	a,	9C	E8	A9	-1
18024	u,叛教祭物狂战士\0	a,	9C	E8	A9	-1
18025	u,叛教祭物狂信徒\0	a,	9C	E8	A9	-1
18026	u,叛教祭物狙击手\0	a,	9C	E8	A9	-1
18027	u,叛教祭物使者\0	a,	9C	E8	A9	-1
18028	u,叛教祭物神使\0	a,	9C	E8	A9	-1
18029	u,魔道祭物长老\0	a,	9C	E8	A9	-1
18030	u,魔道祭物\0	a,	9C	E8	A9	-1
18031	u,魔道祭物射手\0	a,	9C	E8	A9	-1
18032	u,魔道祭物战士\0	a,	9C	E8	A9	-1
18033	u,魔道祭物信徒\0	a,	9C	E8	A9	-1
18034	u,魔道祭物狂战士\0	a,	9C	E8	A9	-1
18035	u,魔道祭物狂信徒\0	a,	9C	E8	A9	-1
18036	u,魔道祭物狙击手\0	a,	9C	E8	A9	-1
18037	u,魔道祭物使者\0	a,	9C	E8	A9	-1
18038	u,魔道祭物神使\0	a,	9C	E8	A9	-1
18039	u,灾星祭物长老\0	a,	9C	E8	A9	-1
18040	u,灾星祭物\0	a,	9C	E8	A9	-1
18041	u,灾星祭物射手\0	a,	9C	E8	A9	-1
18042	u,灾星祭物战士\0	a,	9C	E8	A9	-1
18043	u,灾星祭物信徒\0	a,	9C	E8	A9	-1
18044	u,灾星祭物狂战士\0	a,	9C	E8	A9	-1
18045	u,灾星祭物狂信徒\0	a,	9C	E8	A9	-1
18046	u,灾星祭物狙击手\0	a,	9C	E8	A9	-1
18047	u,灾星祭物使者\0	a,	9C	E8	A9	-1
18048	u,灾星祭物神使\0	a,	9C	E8	A9	-1
18049	u,神秘祭物长老\0	a,	9C	E8	A9	-1
18050	u,神秘祭物\0	a,	9C	E8	A9	-1
18051	u,神秘祭物射手\0	a,	9C	E8	A9	-1
18052	u,神秘祭物战士\0	a,	9C	E8	A9	-1
18053	u,神秘祭物信徒\0	a,	9C	E8	A9	-1
18054	u,神秘祭物狂战士\0	a,	9C	E8	A9	-1
18055	u,神秘祭物狂信徒\0	a,	9C	E8	A9	-1
18056	u,神秘祭物狙击手\0	a,	9C	E8	A9	-1
18057	u,神秘祭物使者\0	a,	9C	E8	A9	-1
18058	u,神秘祭物神使\0	a,	9C	E8	A9	-1
18059	u,烙印祭物长老\0	a,	9C	E8	A9	-1
18060	u,烙印祭物\0	a,	9C	E8	A9	-1
18061	u,烙印祭物射手\0	a,	9C	E8	A9	-1
18062	u,烙印祭物战士\0	a,	9C	E8	A9	-1
18063	u,烙印祭物信徒\0	a,	9C	E8	A9	-1
18064	u,烙印祭物狂战士\0	a,	9C	E8	A9	-1
18065	u,烙印祭物狂信徒\0	a,	9C	E8	A9	-1
18066	u,烙印祭物狙击手\0	a,	9C	E8	A9	-1
18067	u,烙印祭物使者\0	a,	9C	E8	A9	-1
18068	u,烙印祭物神使\0	a,	9C	E8	A9	-1
18069	u,叛教祭物长老\0	a,	9C	E8	A9	-1
18070	u,叛教祭物\0	a,	9C	E8	A9	-1
18071	u,叛教祭物射手\0	a,	9C	E8	A9	-1
18072	u,叛教祭物战士\0	a,	9C	E8	A9	-1
18073	u,叛教祭物信徒\0	a,	9C	E8	A9	-1
18074	u,叛教祭物狂战士\0	a,	9C	E8	A9	-1
18075	u,叛教祭物狂信徒\0	a,	9C	E8	A9	-1
18076	u,叛教祭物狙击手\0	a,	9C	E8	A9	-1
18077	u,叛教祭物使者\0	a,	9C	E8	A9	-1
18078	u,叛教祭物神使\0	a,	9C	E8	A9	-1
18079	u,魔道祭物长老\0	a,	9C	E8	A9	-1
18080	u,魔道祭物\0	a,	9C	E8	A9	-1
18081	u,魔道祭物射手\0	a,	9C	E8	A9	-1
18082	u,魔道祭物战士\0	a,	9C	E8	A9	-1
18083	u,魔道祭物信徒\0	a,	9C	E8	A9	-1
18084	u,魔道祭物狂战士\0	a,	9C	E8	A9	-1
18085	u,魔道祭物狂信徒\0	a,	9C	E8	A9	-1
18086	u,魔道祭物狙击手\0	a,	9C	E8	A9	-1
18087	u,魔道祭物使者\0	a,	9C	E8	A9	-1
18088	u,魔道祭物神使\0	a,	9C	E8	A9	-1
18089	u,灾星祭物长老\0	a,	9C	E8	A9	-1
18090	u,灾星祭物\0	a,	9C	E8	A9	-1
18091	u,灾星祭物射手\0	a,	9C	E8	A9	-1
18092	u,灾星祭物战士\0	a,	9C	E8	A9	-1
18093	u,灾星祭物信徒\0	a,	9C	E8	A9	-1
18094	u,灾星祭物狂战士\0	a,	9C	E8	A9	-1
18095	u,灾星祭物狂信徒\0	a,	9C	E8	A9	-1
18096	u,灾星祭物狙击手\0	a,	9C	E8	A9	-1
18097	u,灾星祭物使者\0	a,	9C	E8	A9	-1
18098	u,灾星祭物神使\0	a,	9C	E8	A9	-1
18099	u,神秘祭物长老\0	a,	9C	E8	A9	-1
18100	u,神秘祭物\0	a,	9C	E8	A9	-1
18101	u,神秘祭物射手\0	a,	9C	E8	A9	-1
18102	u,神秘祭物战士\0	a,	9C	E8	A9	-1
18103	u,神秘祭物信徒\0	a,	9C	E8	A9	-1
18104	u,神秘祭物狂战士\0	a,	9C	E8	A9	-1
18105	u,神秘祭物狂信徒\0	a,	9C	E8	A9	-1
18106	u,神秘祭物狙击手\0	a,	9C	E8	A9	-1
18107	u,神秘祭物使者\0	a,	9C	E8	A9	-1
18108	u,神秘祭物神使\0	a,	9C	E8	A9	-1
18109	u,祭典的财宝\0	a,	9C	E8	A9	-1
18110	u,祭典的财宝\0	a,	9C	E8	A9	-1
18111	u,祭典的财宝\0	a,	9C	E8	A9	-1
18112	u,祭典的财宝\0	a,	9C	E8	A9	-1
18113	u,祭典的财宝\0	a,	9C	E8	A9	-1
18114	u,祭典的财宝\0	a,	9C	E8	A9	-1
18115	u,祭典的财宝\0	a,	9C	E8	A9	-1
18116	u,祭典的财宝\0	a,	9C	E8	A9	-1
18117	u,祭典的财宝\0	a,	9C	E8	A9	-1
18118	u,祭典的财宝\0	a,	9C	E8	A9	-1
18119	u,流亡者的尸体\0	a,	9C	E8	A9	-1
18120	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18121	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18122	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18123	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18124	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18125	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18126	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18127	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18128	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18129	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18130	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18131	u,哈里夏的武官\0	a,	9C	E8	A9	-1
18132	u,皇室医务员\0	a,	9C	E8	A9	-1
18133	u,皇家武士\0	a,	9C	E8	A9	-1
18134	u,皇家武士\0	a,	9C	E8	A9	-1
18135	u,皇家武士\0	a,	9C	E8	A9	-1
18136	u,皇家武士\0	a,	9C	E8	A9	-1
18137	u,皇家武士\0	a,	9C	E8	A9	-1
18138	u,皇家武士\0	a,	9C	E8	A9	-1
18139	u,皇家武士\0	a,	9C	E8	A9	-1
18140	u,皇家武士\0	a,	9C	E8	A9	-1
18141	u,墓地甲虫\0	a,	9C	E8	A9	-1
18142	u,墓地甲虫\0	a,	9C	E8	A9	-1
18143	u,墓地甲虫\0	a,	9C	E8	A9	-1
18144	u,墓地甲虫\0	a,	9C	E8	A9	-1
18145	u,墓地甲虫\0	a,	9C	E8	A9	-1
18146	u,墓地甲虫\0	a,	9C	E8	A9	-1
18147	u,墓地甲虫\0	a,	9C	E8	A9	-1
18148	u,墓地甲虫\0	a,	9C	E8	A9	-1
18149	u,墓地甲虫\0	a,	9C	E8	A9	-1
18150	u,替罪羊\0	a,	9C	E8	A9	-1
18151	u,替罪羊\0	a,	9C	E8	A9	-1
18152	u,替罪羊\0	a,	9C	E8	A9	-1
18153	u,替罪羊\0	a,	9C	E8	A9	-1
18154	u,替罪羊\0	a,	9C	E8	A9	-1
18155	u,替罪羊\0	a,	9C	E8	A9	-1
18156	u,替罪羊\0	a,	9C	E8	A9	-1
18157	u,替罪羊\0	a,	9C	E8	A9	-1
18158	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18159	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18160	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18161	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18162	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18163	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18164	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18165	u,哈里夏的执行者\0	a,	9C	E8	A9	-1
18166	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18167	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18168	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18169	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18170	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18171	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18172	u,皇室禁卫兵\0	a,	9C	E8	A9	-1
18173	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18174	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18175	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18176	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18177	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18178	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18179	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18180	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18181	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18182	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18183	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18184	u,哈里夏的监督官\0	a,	9C	E8	A9	-1
18185	u,麻衣占星术士\0	a,	9C	E8	A9	-1
18186	u,麻衣占星术士\0	a,	9C	E8	A9	-1
18187	u,黑暗骑士\0	a,	9C	E8	A9	-1
18188	u,黑暗骑士\0	a,	9C	E8	A9	-1
18189	u,黑暗骑士\0	a,	9C	E8	A9	-1
18190	u,黑暗骑士\0	a,	9C	E8	A9	-1
18191	u,尘埃魔女\0	a,	9C	E8	A9	-1
18192	u,尘埃魔女\0	a,	9C	E8	A9	-1
18193	u,尘埃魔女\0	a,	9C	E8	A9	-1
18194	u,尘埃魔女\0	a,	9C	E8	A9	-1
18195	u,皇帝印章\0	a,	9C	E8	A9	-1
18196	u,棱角的护身符\0	a,	9C	E8	A9	-1
18197	u,棱角的护身符\0	a,	9C	E8	A9	-1
18198	u,棱角的护身符\0	a,	9C	E8	A9	-1
18199	u,棱角的护身符\0	a,	9C	E8	A9	-1
18200	u,棱角的护身符\0	a,	9C	E8	A9	-1
18201	u,棱角的护身符\0	a,	9C	E8	A9	-1
18202	u,棱角的护身符\0	a,	9C	E8	A9	-1
18203	u,棱角的护身符\0	a,	9C	E8	A9	-1
18204	u,棱角的护身符\0	a,	9C	E8	A9	-1
18205	u,棱角的护身符\0	a,	9C	E8	A9	-1
18206	u,棱角的护身符\0	a,	9C	E8	A9	-1
18207	u,棱角的护身符\0	a,	9C	E8	A9	-1
18208	u,棱角的护身符\0	a,	9C	E8	A9	-1
18209	u,棱角的护身符\0	a,	9C	E8	A9	-1
18210	u,棱角的护身符\0	a,	9C	E8	A9	-1
18211	u,棱角的护身符\0	a,	9C	E8	A9	-1
18212	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18213	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18214	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18215	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18216	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18217	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18218	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18219	u,哈里夏的执政官\0	a,	9C	E8	A9	-1
18220	u,黑暗女巫\0	a,	9C	E8	A9	-1
18221	u,黑暗女巫\0	a,	9C	E8	A9	-1
18222	u,黑暗刺客\0	a,	9C	E8	A9	-1
18223	u,黑暗刺客\0	a,	9C	E8	A9	-1
18224	u,黑暗刺客\0	a,	9C	E8	A9	-1
18225	u,黑暗刺客\0	a,	9C	E8	A9	-1
18226	u,黑暗术士\0	a,	9C	E8	A9	-1
18227	u,黑暗术士\0	a,	9C	E8	A9	-1
18228	u,黑暗术士\0	a,	9C	E8	A9	-1
18229	u,黑暗术士\0	a,	9C	E8	A9	-1
18230	u,皇帝印章\0	a,	9C	E8	A9	-1
18231	u,守护的石像\0	a,	9C	E8	A9	-1
18232	u,守护的石像\0	a,	9C	E8	A9	-1
18233	u,守护的石像\0	a,	9C	E8	A9	-1
18234	u,守护的石像\0	a,	9C	E8	A9	-1
18235	u,守护的石像\0	a,	9C	E8	A9	-1
18236	u,守护的石像\0	a,	9C	E8	A9	-1
18237	u,守护的石像\0	a,	9C	E8	A9	-1
18238	u,守护的石像\0	a,	9C	E8	A9	-1
18239	u,守护的石像\0	a,	9C	E8	A9	-1
18240	u,守护的石像\0	a,	9C	E8	A9	-1
18241	u,守护的石像\0	a,	9C	E8	A9	-1
18242	u,守护的石像\0	a,	9C	E8	A9	-1
18243	u,守护的石像\0	a,	9C	E8	A9	-1
18244	u,墓穴监视者\0	a,	9C	E8	A9	-1
18245	u,墓穴监视者\0	a,	9C	E8	A9	-1
18246	u,墓穴监视者\0	a,	9C	E8	A9	-1
18247	u,墓穴监视者\0	a,	9C	E8	A9	-1
18248	u,墓穴监视者\0	a,	9C	E8	A9	-1
18249	u,墓穴监视者\0	a,	9C	E8	A9	-1
18250	u,墓穴监视者\0	a,	9C	E8	A9	-1
18251	u,墓穴监视者\0	a,	9C	E8	A9	-1
18252	u,墓穴监视者\0	a,	9C	E8	A9	-1
18253	u,墓穴监视者\0	a,	9C	E8	A9	-1
18254	u,墓穴监视者\0	a,	9C	E8	A9	-1
18255	u,墓穴监视者\0	a,	9C	E8	A9	-1
18256	u,哈里夏的宝箱\0	a,	9C	E8	A9	-1
18257	u,宝箱\0	a,	9C	E8	A9	-1
18258	u,宝箱\0	a,	9C	E8	A9	-1
18259	u,宝箱\0	a,	9C	E8	A9	-1
18260	u,宝箱\0	a,	9C	E8	A9	-1
18261	u,宝箱\0	a,	9C	E8	A9	-1
18262	u,宝箱\0	a,	9C	E8	A9	-1
18263	u,宝箱\0	a,	9C	E8	A9	-1
18264	u,宝箱\0	a,	9C	E8	A9	-1
18265	u,宝箱\0	a,	9C	E8	A9	-1
18266	u,宝箱\0	a,	9C	E8	A9	-1
18267	u,宝箱\0	a,	9C	E8	A9	-1
18268	u,宝箱\0	a,	9C	E8	A9	-1
18269	u,宝箱\0	a,	9C	E8	A9	-1
18270	u,宝箱\0	a,	9C	E8	A9	-1
18271	u,宝箱\0	a,	9C	E8	A9	-1
18272	u,宝箱\0	a,	9C	E8	A9	-1
18273	u,宝箱\0	a,	9C	E8	A9	-1
18274	u,宝箱\0	a,	9C	E8	A9	-1
18275	u,宝箱\0	a,	9C	E8	A9	-1
18276	u,宝箱\0	a,	9C	E8	A9	-1
18277	u,宝箱\0	a,	9C	E8	A9	-1
18278	u,宝箱\0	a,	9C	E8	A9	-1
18279	u,宝箱\0	a,	9C	E8	A9	-1
18280	u,宝箱\0	a,	9C	E8	A9	-1
18281	u,宝箱\0	a,	9C	E8	A9	-1
18282	u,宝箱\0	a,	9C	E8	A9	-1
18283	u,宝箱\0	a,	9C	E8	A9	-1
18284	u,宝箱\0	a,	9C	E8	A9	-1
18285	u,宝箱\0	a,	9C	E8	A9	-1
18286	u,宝箱\0	a,	9C	E8	A9	-1
18287	u,异系的侵略军补给官\0	a,	9C	E8	A9	-1
18288	u,异系的侵略军补给官\0	a,	9C	E8	A9	-1
18289	u,次元的侵略军补给官\0	a,	9C	E8	A9	-1
18290	u,次元的侵略军补给官\0	a,	9C	E8	A9	-1
18291	u,炼狱的侵略军补给官\0	a,	9C	E8	A9	-1
18292	u,炼狱的侵略军补给官\0	a,	9C	E8	A9	-1
18293	u,神秘的侵略军补给官\0	a,	9C	E8	A9	-1
18294	u,神秘的侵略军补给官\0	a,	9C	E8	A9	-1
18295	u,灾星的侵略军补给官\0	a,	9C	E8	A9	-1
18296	u,灾星的侵略军补给官\0	a,	9C	E8	A9	-1
18297	u,死神的侵略军补给官\0	a,	9C	E8	A9	-1
18298	u,死神的侵略军补给官\0	a,	9C	E8	A9	-1
18299	u,烙印的火焰\0	a,	9C	E8	A9	-1
18300	u,烙印的祭物降灵体\0	a,	9C	E8	A9	-1
18301	u,叛教的火焰\0	a,	9C	E8	A9	-1
18302	u,叛教的祭物降灵体\0	a,	9C	E8	A9	-1
18303	u,魔道的火焰\0	a,	9C	E8	A9	-1
18304	u,魔道的祭物降灵体\0	a,	9C	E8	A9	-1
18305	u,灾星的火焰\0	a,	9C	E8	A9	-1
18306	u,灾星的祭物降灵体\0	a,	9C	E8	A9	-1
18307	u,神秘的火焰\0	a,	9C	E8	A9	-1
18308	u,神秘的祭物降灵体\0	a,	9C	E8	A9	-1
18309	u,烙印的火焰\0	a,	9C	E8	A9	-1
18310	u,烙印的祭物降灵体\0	a,	9C	E8	A9	-1
18311	u,叛教的火焰\0	a,	9C	E8	A9	-1
18312	u,叛教的祭物降灵体\0	a,	9C	E8	A9	-1
18313	u,魔道的火焰\0	a,	9C	E8	A9	-1
18314	u,魔道的祭物降灵体\0	a,	9C	E8	A9	-1
18315	u,灾星的火焰\0	a,	9C	E8	A9	-1
18316	u,灾星的祭物降灵体\0	a,	9C	E8	A9	-1
18317	u,神秘的火焰\0	a,	9C	E8	A9	-1
18318	u,神秘的祭物降灵体\0	a,	9C	E8	A9	-1
18319	u,钓到的青蛙\0	a,	9C	E8	A9	-1
18320	u,钓到的妖精\0	a,	9C	E8	A9	-1
18321	u,钓到的拉肯\0	a,	9C	E8	A9	-1
18322	u,钓到的海洋巨人\0	a,	9C	E8	A9	-1
18323	u,钓到的海马兵\0	a,	9C	E8	A9	-1
18324	u,钓到的侏儒\0	a,	9C	E8	A9	-1
18325	u,钓到的食人花\0	a,	9C	E8	A9	-1
18326	u,钓到的大怪寇\0	a,	9C	E8	A9	-1
18327	u,芙蕾雅的随从\0	a,	9C	E8	A9	-1
18328	u,礼堂警报装置\0	a,	9C	E8	A9	-1
18329	u,礼堂守护警卫队长\0	a,	9C	E8	A9	-1
18330	u,礼堂守护法师\0	a,	9C	E8	A9	-1
18331	u,礼堂守护警卫\0	a,	9C	E8	A9	-1
18332	u,礼堂守护巡查兵\0	a,	9C	E8	A9	-1
18333	u,礼堂守护自爆兵\0	a,	9C	E8	A9	-1
18334	u,黑星甲团团长\0	a,	9C	E8	A9	-1
18335	u,黑星甲团首领\0	a,	9C	E8	A9	-1
18336	u,黑星甲团长枪兵\0	a,	9C	E8	A9	-1
18337	u,黑星甲团弓手\0	a,	9C	E8	A9	-1
18338	u,黑星甲团祈祷者\0	a,	9C	E8	A9	-1
18339	u,黑星甲团演奏者\0	a,	9C	E8	A9	-1
18340	u,礼堂守护自爆兵\0	a,	9C	E8	A9	-1
18341	u,礼堂守护自爆兵\0	a,	9C	E8	A9	-1
18342	u,葛林\0	a,	9C	E8	A9	-1
18343	u,守门僵尸\0	a,	9C	E8	A9	-1
18344	u,古代之卵\0	a,	9C	E8	A9	-1
